pxlab4	0	1397.7841	909.996
pxlab4	0	92.1868	334.2951
pxlab4	0	1650.7068	292.9094
pxlab4	0	936.0552	330.7831
pxlab4	0	786.1587	477.786
pxlab4	0	123.5782	422.7671
pxlab4	0	439.9617	268.3948
pxlab4	0	699.3003	332.364
pxlab4	0	268.9175	316.4067
pxlab4	0	2471.2165	262.9517
pxlab4	0	671.0439	422.7559
pxlab4	0	90.0306	481.6929
